RL2022-2023,Jugador2022-2023,País2022-2023,Posc2022-2023,Equipo2022-2023,Comp2022-2023,Edad2022-2023,Nacimiento2022-2023,90 s2022-2023,Toques2022-2023,Def. pen.2022-2023,3.º def.2022-2023,3.º cent.2022-2023,3.º ataq.2022-2023,Ataq. pen.2022-2023,Balón vivo2022-2023,Att2022-2023,Succ2022-2023,Exitosa%2022-2023,Tkld2022-2023,Tkld%2022-2023,Transportes2022-2023,Dist. tot.2022-2023,Dist. prg.2022-2023,PrgC2022-2023,1/32022-2023,TAP2022-2023,Errores de control2022-2023,Des2022-2023,Rec2022-2023,PrgR2022-2023
1538,Jesse Lingard,eng ENG,"DL,CC",Nott'ham Forest,eng Premier League,29,1992,10.3,371.0,7.0,44.0,202.0,132.0,16.0,371.0,10.0,6.0,60.0,4.0,40.0,214.0,1003.0,527.0,11.0,12.0,0.0,16.0,10.0,263.0,38.0
1539,Samuel Lino,br BRA,"DL,CC",Valencia,es La Liga,22,1999,32.1,1611.0,15.0,178.0,582.0,881.0,162.0,1611.0,121.0,53.0,43.8,50.0,41.3,1073.0,7128.0,4026.0,144.0,100.0,60.0,85.0,57.0,1165.0,260.0
1540,Pol Lirola,es ESP,DF,Elche,es La Liga,24,1997,7.0,396.0,18.0,126.0,159.0,117.0,8.0,396.0,19.0,7.0,36.8,10.0,52.6,213.0,1264.0,727.0,21.0,18.0,1.0,8.0,5.0,210.0,35.0
1541,Mateusz Lis,pl POL,PO,Troyes,fr Ligue 1,25,1997,8.3,342.0,271.0,339.0,3.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,212.0,1132.0,727.0,0.0,0.0,0.0,1.0,0.0,132.0,0.0
1542,Marcin Listkowski,pl POL,"CC,DL",Lecce,it Serie A,24,1998,0.9,34.0,2.0,10.0,11.0,13.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,17.0,157.0,81.0,6.0,1.0,0.0,1.0,1.0,20.0,4.0
1543,Valentino Livramento,eng ENG,"DF,DL",Southampton,eng Premier League,19,2002,0.3,37.0,5.0,19.0,16.0,3.0,0.0,37.0,3.0,2.0,66.7,0.0,0.0,10.0,48.0,17.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0
1544,Dejan Ljubicic,at AUT,"CC,DL",Köln,de Bundesliga,24,1997,19.0,809.0,15.0,116.0,376.0,334.0,58.0,808.0,47.0,19.0,40.4,25.0,53.2,476.0,2683.0,1290.0,37.0,32.0,10.0,39.0,16.0,530.0,95.0
1545,Javier Llabrés,es ESP,DL,Mallorca,es La Liga,19,2002,0.2,5.0,1.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
3093,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,28,1993,13.600000000000001,861.0,108.0,488.0,345.0,31.0,14.0,861.0,5.0,3.0,116.7,2.0,83.3,523.0,2611.0,1270.0,4.0,1.0,0.0,8.0,2.0,550.0,4.0
1548,Marcos Llorente,es ESP,"CC,DF",Atlético Madrid,es La Liga,27,1995,18.9,997.0,35.0,216.0,378.0,415.0,64.0,997.0,27.0,12.0,44.4,13.0,48.1,558.0,3321.0,1942.0,64.0,45.0,15.0,23.0,11.0,661.0,139.0
1549,Hugo Lloris,fr FRA,PO,Tottenham,eng Premier League,35,1986,24.5,794.0,723.0,792.0,2.0,0.0,0.0,794.0,0.0,0.0,0.0,0.0,0.0,430.0,2401.0,1498.0,0.0,0.0,0.0,2.0,0.0,353.0,0.0
1550,Giovani Lo Celso,ar ARG,"CC,DL",Villarreal,es La Liga,26,1996,12.5,853.0,10.0,113.0,366.0,388.0,42.0,853.0,44.0,22.0,50.0,15.0,34.1,553.0,3273.0,1600.0,35.0,28.0,10.0,31.0,23.0,651.0,70.0
1551,Stanislav Lobotka,sk SVK,CC,Napoli,it Serie A,27,1994,34.5,2536.0,66.0,523.0,1653.0,379.0,14.0,2536.0,27.0,18.0,66.7,5.0,18.5,1628.0,7751.0,3135.0,51.0,68.0,9.0,25.0,16.0,1950.0,39.0
1552,Manuel Locatelli,it ITA,CC,Juventus,it Serie A,24,1998,27.2,1671.0,100.0,466.0,939.0,283.0,20.0,1671.0,27.0,15.0,55.6,11.0,40.7,804.0,3203.0,1475.0,25.0,18.0,4.0,29.0,19.0,1083.0,37.0
1553,Luka Lochoshvili,ge GEO,DF,Cremonese,it Serie A,24,1998,20.4,1019.0,133.0,561.0,414.0,54.0,9.0,1019.0,9.0,6.0,66.7,3.0,33.3,544.0,2851.0,1642.0,17.0,14.0,0.0,11.0,5.0,589.0,5.0
3109,Bradley Locko,fr FRA,DF,Reims,fr Ligue 1,20,2002,14.8,789.0,56.0,274.0,365.0,167.0,11.0,789.0,50.0,24.0,106.0,22.0,78.6,475.0,3613.0,2011.0,42.0,19.0,4.0,29.0,17.0,387.0,44.0
1556,Renan Lodi,br BRA,DF,Nott'ham Forest,eng Premier League,24,1998,24.6,1143.0,96.0,478.0,418.0,263.0,21.0,1143.0,39.0,16.0,41.0,14.0,35.9,546.0,2834.0,1379.0,24.0,15.0,2.0,18.0,13.0,535.0,70.0
1557,Ruben Loftus-Cheek,eng ENG,"CC,DF",Chelsea,eng Premier League,26,1996,17.1,1068.0,40.0,185.0,576.0,322.0,42.0,1068.0,60.0,30.0,50.0,22.0,36.7,651.0,3753.0,2210.0,56.0,29.0,10.0,22.0,23.0,774.0,86.0
1558,Sean Longstaff,eng ENG,CC,Newcastle Utd,eng Premier League,24,1997,28.0,1433.0,45.0,278.0,742.0,420.0,76.0,1433.0,27.0,8.0,29.6,18.0,66.7,752.0,2989.0,1191.0,21.0,16.0,8.0,37.0,29.0,951.0,115.0
1559,Ademola Lookman,ng NGA,"DL,CC",Atalanta,it Serie A,24,1997,19.2,867.0,2.0,58.0,350.0,470.0,111.0,864.0,80.0,34.0,42.5,37.0,46.3,572.0,3472.0,1744.0,73.0,28.0,33.0,47.0,46.0,675.0,185.0
1560,Anthony Lopes,pt POR,PO,Lyon,fr Ligue 1,31,1990,31.3,1098.0,923.0,1092.0,7.0,0.0,0.0,1098.0,2.0,0.0,0.0,2.0,100.0,764.0,4021.0,2558.0,0.0,0.0,0.0,1.0,0.0,528.0,0.0
1561,Rony Lopes,pt POR,"CC,DL",Troyes,fr Ligue 1,26,1995,26.1,1124.0,19.0,154.0,538.0,454.0,57.0,1124.0,85.0,45.0,52.9,33.0,38.8,805.0,5307.0,2266.0,61.0,49.0,13.0,46.0,37.0,755.0,117.0
1562,David López,es ESP,DF,Girona,es La Liga,32,1989,18.4,1379.0,207.0,795.0,553.0,37.0,16.0,1379.0,6.0,6.0,100.0,0.0,0.0,823.0,4281.0,2574.0,18.0,5.0,0.0,8.0,1.0,959.0,4.0
3127,Diego López,es ESP,PO,Rayo Vallecano,es La Liga,40,1981,6.1,244.0,27.0,66.0,78.0,104.0,27.0,244.0,19.0,9.0,47.4,8.0,42.1,149.0,1205.0,662.0,21.0,9.0,5.0,13.0,6.0,158.0,46.0
1565,Maxime Lopez,fr FRA,CC,Sassuolo,it Serie A,24,1997,25.5,1855.0,60.0,456.0,1070.0,345.0,14.0,1855.0,27.0,11.0,40.7,15.0,55.6,1214.0,6585.0,3157.0,54.0,58.0,2.0,17.0,12.0,1407.0,40.0
1566,Pau López,es ESP,PO,Marseille,fr Ligue 1,27,1994,32.5,1174.0,750.0,1137.0,37.0,0.0,0.0,1174.0,0.0,0.0,0.0,0.0,0.0,880.0,4606.0,2729.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0
1567,Unai López,es ESP,CC,Rayo Vallecano,es La Liga,26,1995,13.9,1076.0,9.0,142.0,633.0,311.0,22.0,1076.0,27.0,12.0,44.4,14.0,51.9,635.0,2797.0,1067.0,17.0,18.0,5.0,27.0,19.0,757.0,43.0
1568,Dion Lopy,sn SEN,CC,Reims,fr Ligue 1,20,2002,15.3,935.0,41.0,209.0,533.0,211.0,12.0,935.0,36.0,16.0,44.4,15.0,41.7,696.0,4238.0,1717.0,17.0,22.0,1.0,30.0,17.0,612.0,38.0
1569,Anthony Losilla,fr FRA,CC,Bochum,de Bundesliga,36,1986,30.2,1286.0,90.0,366.0,705.0,234.0,39.0,1286.0,20.0,9.0,45.0,10.0,50.0,410.0,1715.0,645.0,13.0,14.0,1.0,24.0,10.0,551.0,42.0
1570,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,23,1998,27.3,1720.0,93.0,506.0,857.0,385.0,20.0,1720.0,73.0,38.0,52.1,26.0,35.6,1131.0,7852.0,4210.0,82.0,72.0,6.0,40.0,24.0,1034.0,99.0
1571,Matteo Lovato,it ITA,DF,Salernitana,it Serie A,22,2000,9.0,411.0,58.0,233.0,172.0,9.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,210.0,794.0,386.0,1.0,1.0,1.0,5.0,3.0,227.0,1.0
1572,Dejan Lovren,hr CRO,DF,Lyon,fr Ligue 1,33,1989,16.2,1273.0,138.0,536.0,695.0,48.0,17.0,1273.0,2.0,1.0,50.0,1.0,50.0,940.0,5613.0,3091.0,12.0,13.0,1.0,5.0,3.0,850.0,1.0
1573,Sandi Lovrić,si SVN,CC,Udinese,it Serie A,24,1998,25.9,1272.0,35.0,210.0,646.0,438.0,55.0,1272.0,38.0,14.0,36.8,20.0,52.6,734.0,3806.0,1793.0,42.0,34.0,10.0,51.0,22.0,818.0,90.0
1574,Jamal Lowe,jm JAM,"CC,DL",Bournemouth,eng Premier League,28,1994,0.1,4.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1575,Anthony Lozano,hn HON,DL,Cádiz,es La Liga,29,1993,16.0,495.0,20.0,61.0,246.0,199.0,47.0,495.0,44.0,17.0,38.6,22.0,50.0,313.0,1693.0,658.0,19.0,15.0,7.0,62.0,37.0,397.0,58.0
1576,Hirving Lozano,mx MEX,DL,Napoli,it Serie A,27,1995,17.8,811.0,9.0,73.0,285.0,467.0,77.0,810.0,78.0,38.0,48.7,31.0,39.7,570.0,4050.0,2285.0,86.0,29.0,22.0,39.0,13.0,607.0,190.0
1577,Pol Lozano,es ESP,CC,Espanyol,es La Liga,22,1999,0.2,12.0,2.0,7.0,4.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0
1578,Jean Lucas,br BRA,CC,Monaco,fr Ligue 1,24,1998,3.2,191.0,8.0,29.0,136.0,32.0,5.0,191.0,14.0,9.0,64.3,3.0,21.4,147.0,968.0,398.0,5.0,6.0,1.0,3.0,1.0,125.0,6.0
1579,Jhon Lucumí,co COL,DF,Bologna,it Serie A,24,1998,32.2,2258.0,304.0,1222.0,998.0,51.0,16.0,2258.0,6.0,4.0,66.7,2.0,33.3,1409.0,7653.0,4456.0,37.0,15.0,2.0,19.0,6.0,1537.0,6.0
1580,José Luis Gayà,es ESP,DF,Valencia,es La Liga,27,1995,30.1,1986.0,77.0,570.0,734.0,703.0,49.0,1985.0,36.0,25.0,69.4,11.0,30.6,1006.0,5028.0,2991.0,74.0,69.0,8.0,19.0,12.0,1132.0,200.0
1581,José Luis Morales,es ESP,"DL,CC",Villarreal,es La Liga,35,1987,13.5,402.0,2.0,35.0,142.0,233.0,79.0,402.0,51.0,18.0,35.3,27.0,52.9,233.0,1565.0,769.0,40.0,22.0,26.0,24.0,11.0,283.0,92.0
1582,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,32,1990,8.4,607.0,48.0,261.0,313.0,39.0,9.0,607.0,3.0,2.0,66.7,1.0,33.3,308.0,1514.0,638.0,3.0,1.0,1.0,3.0,3.0,339.0,3.0
1583,Douglas Luiz,br BRA,CC,Aston Villa,eng Premier League,24,1998,32.5,2118.0,75.0,534.0,1161.0,443.0,19.0,2117.0,44.0,24.0,54.5,14.0,31.8,1142.0,6297.0,2922.0,48.0,39.0,4.0,36.0,33.0,1326.0,35.0
1584,Romelu Lukaku,be BEL,DL,Inter,it Serie A,29,1993,18.4,575.0,18.0,26.0,211.0,339.0,100.0,573.0,29.0,15.0,51.7,13.0,44.8,328.0,1767.0,778.0,34.0,21.0,12.0,47.0,28.0,482.0,159.0
1585,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,19,2002,33.2,2580.0,234.0,1115.0,1399.0,85.0,28.0,2580.0,17.0,11.0,64.7,5.0,29.4,2066.0,11163.0,6047.0,24.0,29.0,3.0,20.0,8.0,1885.0,9.0
1586,Dodi Lukebakio,be BEL,"DL,CC",Hertha BSC,de Bundesliga,24,1997,26.6,979.0,20.0,111.0,412.0,481.0,103.0,974.0,141.0,67.0,47.5,64.0,45.4,644.0,5374.0,2513.0,96.0,59.0,48.0,82.0,48.0,683.0,178.0
3175,Saša Lukić,rs SRB,CC,Fulham,eng Premier League,25,1996,17.9,1103.0,38.0,178.0,692.0,242.0,26.0,1102.0,12.0,5.0,94.3,5.0,77.1,594.0,3235.0,1470.0,34.0,25.0,5.0,20.0,9.0,727.0,38.0
1589,Andriy Lunin,ua UKR,PO,Real Madrid,es La Liga,23,1999,7.0,234.0,186.0,232.0,2.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,144.0,645.0,257.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0
1590,Andrey Lunyov,ru RUS,PO,Leverkusen,de Bundesliga,30,1991,1.0,45.0,34.0,44.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,35.0,177.0,134.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
1591,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,25,1996,34.8,2057.0,414.0,1236.0,783.0,52.0,23.0,2057.0,2.0,2.0,100.0,0.0,0.0,1125.0,5044.0,2598.0,13.0,6.0,1.0,6.0,3.0,1191.0,3.0
1592,Lyanco,br BRA,DF,Southampton,eng Premier League,25,1997,13.1,720.0,123.0,368.0,297.0,64.0,12.0,720.0,11.0,8.0,72.7,2.0,18.2,368.0,1892.0,1034.0,13.0,8.0,1.0,11.0,4.0,353.0,4.0
1593,Charalambos Lykogiannis,gr GRE,DF,Bologna,it Serie A,28,1993,12.3,855.0,31.0,226.0,403.0,234.0,5.0,855.0,11.0,4.0,36.4,7.0,63.6,466.0,2045.0,1141.0,32.0,19.0,0.0,10.0,1.0,544.0,47.0
1594,Youssouf M'Changama,km COM,CC,Auxerre,fr Ligue 1,31,1990,12.0,621.0,19.0,144.0,323.0,159.0,15.0,621.0,23.0,10.0,43.5,11.0,47.8,436.0,2174.0,811.0,17.0,11.0,1.0,18.0,9.0,401.0,35.0
1595,Awer Mabil,au AUS,"CC,DL",Cádiz,es La Liga,26,1995,1.8,77.0,2.0,11.0,31.0,36.0,2.0,77.0,4.0,2.0,50.0,2.0,50.0,47.0,235.0,132.0,5.0,2.0,0.0,7.0,1.0,57.0,14.0
1596,Alexis Mac Allister,ar ARG,CC,Brighton,eng Premier League,23,1998,32.1,2182.0,48.0,367.0,1194.0,644.0,63.0,2176.0,72.0,42.0,58.3,21.0,29.2,1319.0,6135.0,3072.0,69.0,74.0,8.0,47.0,36.0,1644.0,77.0
1597,Deiver Machado,co COL,"DF,CC",Lens,fr Ligue 1,28,1993,24.3,1105.0,46.0,269.0,484.0,364.0,30.0,1105.0,54.0,17.0,31.5,23.0,42.6,737.0,4668.0,2043.0,59.0,41.0,10.0,30.0,11.0,649.0,131.0
1598,Darwin Machís,ve VEN,DL,Valladolid,es La Liga,29,1993,6.7,295.0,7.0,41.0,110.0,148.0,32.0,295.0,30.0,11.0,36.7,16.0,53.3,199.0,1326.0,588.0,29.0,17.0,11.0,21.0,6.0,204.0,53.0
1599,James Maddison,eng ENG,"CC,DL",Leicester City,eng Premier League,25,1996,27.6,1447.0,17.0,160.0,647.0,655.0,103.0,1445.0,107.0,46.0,43.0,39.0,36.4,964.0,5653.0,2671.0,77.0,44.0,31.0,45.0,31.0,1075.0,155.0
1600,Noni Madueke,eng ENG,DL,Chelsea,eng Premier League,20,2002,7.1,405.0,11.0,45.0,133.0,233.0,62.0,405.0,63.0,33.0,52.4,24.0,38.1,278.0,2090.0,1203.0,48.0,21.0,26.0,17.0,13.0,315.0,100.0
1601,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,25,1997,33.1,1599.0,104.0,462.0,660.0,499.0,56.0,1599.0,85.0,35.0,41.2,35.0,41.2,804.0,4817.0,2118.0,67.0,52.0,14.0,62.0,36.0,860.0,134.0
1602,Lisandro Magallán,ar ARG,DF,Elche,es La Liga,28,1993,10.0,480.0,77.0,302.0,163.0,20.0,11.0,480.0,1.0,1.0,100.0,0.0,0.0,249.0,1337.0,533.0,2.0,1.0,0.0,3.0,0.0,250.0,0.0
1603,Soungoutou Magassa,fr FRA,CC,Monaco,fr Ligue 1,18,2003,0.9,47.0,1.0,12.0,31.0,5.0,0.0,47.0,2.0,1.0,50.0,1.0,50.0,29.0,147.0,68.0,0.0,1.0,0.0,1.0,0.0,23.0,1.0
1604,Giulio Maggiore,it ITA,CC,Salernitana,it Serie A,24,1998,9.9,580.0,18.0,138.0,351.0,93.0,8.0,580.0,4.0,1.0,25.0,2.0,50.0,300.0,1117.0,427.0,7.0,3.0,1.0,18.0,4.0,365.0,13.0
1605,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,26,1995,17.0,683.0,102.0,341.0,323.0,27.0,7.0,683.0,5.0,3.0,60.0,2.0,40.0,316.0,1386.0,605.0,5.0,5.0,1.0,6.0,3.0,307.0,5.0
1606,Hugo Magnetti,fr FRA,CC,Brest,fr Ligue 1,24,1998,18.8,931.0,29.0,215.0,541.0,186.0,10.0,931.0,35.0,23.0,65.7,11.0,31.4,658.0,4099.0,1767.0,32.0,35.0,1.0,21.0,15.0,567.0,27.0
1607,Yohann Magnin,fr FRA,CC,Clermont Foot,fr Ligue 1,25,1997,26.7,1643.0,60.0,430.0,999.0,226.0,28.0,1643.0,32.0,7.0,21.9,19.0,59.4,1168.0,5308.0,2152.0,14.0,28.0,2.0,20.0,11.0,1071.0,56.0
1608,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,29,1993,8.5,672.0,77.0,353.0,291.0,32.0,9.0,672.0,3.0,2.0,66.7,1.0,33.3,414.0,2286.0,1449.0,8.0,6.0,1.0,1.0,0.0,448.0,4.0
1609,Jon Magunacelaya,es ESP,"CC,DL",Real Sociedad,es La Liga,22,2000,0.7,28.0,1.0,9.0,4.0,15.0,2.0,28.0,1.0,1.0,100.0,0.0,0.0,18.0,111.0,70.0,2.0,1.0,0.0,3.0,0.0,15.0,3.0
1610,Riyad Mahrez,dz ALG,"DL,CC",Manchester City,eng Premier League,31,1991,21.3,1392.0,14.0,105.0,494.0,802.0,110.0,1391.0,73.0,25.0,34.2,27.0,37.0,934.0,5159.0,2361.0,78.0,47.0,45.0,35.0,27.0,1042.0,242.0
1611,Arne Maier,de GER,CC,Augsburg,de Bundesliga,23,1999,21.8,862.0,23.0,167.0,380.0,320.0,38.0,862.0,37.0,16.0,43.2,17.0,45.9,418.0,2307.0,1020.0,32.0,15.0,15.0,39.0,26.0,483.0,77.0
1612,Mike Maignan,fr FRA,PO,Milan,it Serie A,27,1995,22.0,853.0,639.0,838.0,15.0,0.0,0.0,853.0,0.0,0.0,0.0,0.0,0.0,618.0,3323.0,2132.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0
1613,Linton Maina,de GER,"DL,CC",Köln,de Bundesliga,23,1999,24.9,932.0,11.0,81.0,349.0,523.0,99.0,932.0,68.0,22.0,32.4,38.0,55.9,597.0,5016.0,2421.0,90.0,53.0,37.0,55.0,26.0,626.0,173.0
1614,Kobbie Mainoo,eng ENG,CC,Manchester Utd,eng Premier League,17,2005,0.1,11.0,0.0,2.0,4.0,5.0,3.0,11.0,1.0,0.0,0.0,1.0,100.0,5.0,64.0,48.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0
1615,Ainsley Maitland-Niles,eng ENG,"DF,CC",Southampton,eng Premier League,24,1997,15.6,912.0,73.0,328.0,440.0,155.0,7.0,912.0,22.0,17.0,77.3,5.0,22.7,407.0,2036.0,885.0,15.0,13.0,2.0,26.0,13.0,509.0,35.0
1616,Jordan Majchrzak,pl POL,DL,Roma,it Serie A,17,2004,0.2,4.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
1617,Lovro Majer,hr CRO,"CC,DL",Rennes,fr Ligue 1,24,1998,18.5,1187.0,18.0,142.0,572.0,493.0,62.0,1186.0,45.0,28.0,62.2,13.0,28.9,929.0,6297.0,3028.0,66.0,64.0,8.0,46.0,31.0,842.0,115.0
3237,Jean-Victor Makengo,fr FRA,CC,Udinese,it Serie A,24,1998,20.700000000000003,1045.0,38.0,216.0,628.0,221.0,12.0,1045.0,50.0,32.0,133.3,9.0,29.599999999999998,805.0,4998.0,2218.0,41.0,42.0,1.0,31.0,34.0,787.0,61.0
1620,Béni Makouana,cg CGO,"DL,CC",Montpellier,fr Ligue 1,19,2002,2.2,67.0,2.0,6.0,28.0,36.0,11.0,67.0,9.0,2.0,22.2,7.0,77.8,49.0,424.0,181.0,9.0,4.0,0.0,4.0,5.0,46.0,17.0
1621,Nemanja Maksimović,rs SRB,CC,Getafe,es La Liga,27,1995,22.8,794.0,44.0,189.0,437.0,174.0,35.0,794.0,9.0,3.0,33.3,6.0,66.7,300.0,1251.0,545.0,13.0,12.0,4.0,17.0,7.0,346.0,29.0
1622,Tyrell Malacia,nl NED,DF,Manchester Utd,eng Premier League,22,1999,15.5,989.0,54.0,378.0,392.0,225.0,16.0,989.0,19.0,6.0,31.6,13.0,68.4,472.0,2127.0,1023.0,19.0,17.0,3.0,17.0,8.0,557.0,33.0
1623,Lorenzo Malagrida,it ITA,"CC,DF",Sampdoria,it Serie A,18,2003,1.2,51.0,0.0,6.0,27.0,18.0,5.0,51.0,2.0,2.0,100.0,0.0,0.0,22.0,106.0,53.0,1.0,0.0,1.0,0.0,1.0,34.0,10.0
1624,Daniel Maldini,it ITA,"DL,CC",Spezia,it Serie A,20,2001,7.0,289.0,7.0,40.0,121.0,132.0,15.0,289.0,46.0,23.0,50.0,18.0,39.1,158.0,978.0,417.0,13.0,8.0,4.0,24.0,8.0,183.0,34.0
3251,Youssef Maleh,ma MAR,CC,Fiorentina,it Serie A,23,1998,10.8,446.0,15.0,90.0,217.0,140.0,26.0,446.0,11.0,3.0,58.3,7.0,129.2,236.0,882.0,410.0,12.0,11.0,4.0,15.0,16.0,263.0,36.0
1627,Donyell Malen,nl NED,DL,Dortmund,de Bundesliga,23,1999,19.0,869.0,10.0,64.0,321.0,498.0,101.0,869.0,115.0,51.0,44.3,51.0,44.3,628.0,4019.0,2138.0,87.0,37.0,38.0,38.0,40.0,715.0,182.0
3257,Ruslan Malinovskyi,ua UKR,"CC,DL",Atalanta,it Serie A,29,1993,19.7,1123.0,14.0,141.0,531.0,475.0,34.0,1123.0,63.0,36.0,107.19999999999999,23.0,78.6,812.0,4830.0,2226.0,54.0,47.0,8.0,51.0,29.0,812.0,117.0
1630,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,31,1991,24.0,1694.0,90.0,549.0,744.0,415.0,51.0,1694.0,17.0,5.0,29.4,9.0,52.9,853.0,3500.0,1784.0,27.0,22.0,2.0,19.0,7.0,999.0,108.0
1631,Mickael Malsa,mq MTQ,CC,Valladolid,es La Liga,26,1995,0.8,31.0,4.0,12.0,18.0,1.0,0.0,31.0,1.0,1.0,100.0,0.0,0.0,17.0,77.0,9.0,0.0,0.0,0.0,2.0,2.0,15.0,0.0
1632,Giorgi Mamardashvili,ge GEO,PO,Valencia,es La Liga,21,2000,38.0,1180.0,973.0,1153.0,30.0,0.0,0.0,1180.0,0.0,0.0,0.0,0.0,0.0,604.0,3176.0,1830.0,0.0,0.0,0.0,2.0,1.0,470.0,0.0
1633,Hianga Mananga Mbock,fr FRA,CC,Brest,fr Ligue 1,22,1999,0.2,13.0,1.0,1.0,7.0,5.0,0.0,13.0,1.0,1.0,100.0,0.0,0.0,10.0,73.0,36.0,2.0,2.0,0.0,1.0,1.0,9.0,1.0
1634,Gianluca Mancini,it ITA,DF,Roma,it Serie A,26,1996,31.8,1865.0,189.0,855.0,885.0,139.0,30.0,1865.0,14.0,6.0,42.9,5.0,35.7,1124.0,5050.0,3089.0,17.0,21.0,0.0,16.0,7.0,1324.0,19.0
1635,Steve Mandanda,fr FRA,PO,Rennes,fr Ligue 1,37,1985,33.5,1267.0,922.0,1251.0,17.0,0.0,0.0,1267.0,1.0,1.0,100.0,0.0,0.0,916.0,4101.0,2479.0,0.0,0.0,0.0,2.0,0.0,649.0,0.0
1636,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,28,1994,20.6,1297.0,102.0,501.0,658.0,143.0,15.0,1297.0,24.0,6.0,25.0,12.0,50.0,708.0,3214.0,1819.0,28.0,20.0,9.0,20.0,9.0,770.0,41.0
1637,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,30,1991,16.2,1051.0,143.0,573.0,429.0,51.0,6.0,1051.0,3.0,1.0,33.3,1.0,33.3,614.0,2874.0,1516.0,7.0,7.0,0.0,3.0,2.0,726.0,9.0
1638,Rolando Mandragora,it ITA,CC,Fiorentina,it Serie A,25,1997,21.7,1190.0,33.0,175.0,670.0,356.0,37.0,1190.0,16.0,5.0,31.3,9.0,56.3,598.0,2489.0,1243.0,18.0,25.0,3.0,13.0,8.0,720.0,59.0
1639,Sadio Mané,sn SEN,"DL,CC",Bayern Munich,de Bundesliga,30,1992,15.8,622.0,9.0,39.0,218.0,375.0,130.0,620.0,53.0,24.0,45.3,25.0,47.2,410.0,2602.0,1295.0,59.0,26.0,33.0,53.0,14.0,486.0,164.0
1640,Orel Mangala,be BEL,CC,Nott'ham Forest,eng Premier League,24,1998,17.2,655.0,31.0,183.0,380.0,99.0,8.0,655.0,34.0,16.0,47.1,12.0,35.3,334.0,1742.0,808.0,14.0,6.0,2.0,11.0,9.0,383.0,8.0
1641,Thomas Mangani,fr FRA,CC,Ajaccio,fr Ligue 1,35,1987,14.8,1052.0,51.0,232.0,648.0,175.0,3.0,1050.0,6.0,4.0,66.7,1.0,16.7,640.0,3045.0,1283.0,9.0,17.0,1.0,9.0,3.0,585.0,15.0
1642,Vito Mannone,it ITA,PO,Lorient,fr Ligue 1,34,1988,17.9,618.0,544.0,616.0,2.0,0.0,0.0,618.0,0.0,0.0,0.0,0.0,0.0,436.0,2037.0,1358.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0
1643,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,28,1994,0.4,36.0,2.0,11.0,16.0,9.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,20.0,82.0,38.0,2.0,0.0,0.0,0.0,0.0,20.0,1.0
3289,Myziane Maolida,km COM,"CC,DL",Reims,fr Ligue 1,23,1999,3.7,164.0,0.0,20.0,69.0,78.0,11.0,164.0,15.0,10.0,122.7,4.0,68.2,126.0,841.0,401.0,14.0,5.0,3.0,12.0,9.0,114.0,35.0
1646,Faitout Maouassa,fr FRA,"DL,DF",Montpellier,fr Ligue 1,24,1998,21.4,924.0,31.0,223.0,383.0,334.0,41.0,924.0,62.0,25.0,40.3,32.0,51.6,562.0,3630.0,1723.0,37.0,41.0,12.0,32.0,22.0,513.0,108.0
