RL2022-2023,Jugador2022-2023,País2022-2023,Posc2022-2023,Equipo2022-2023,Comp2022-2023,Edad2022-2023,Nacimiento2022-2023,90 s2022-2023,Int.2022-2023,Balón vivo2022-2023,Balón muerto2022-2023,FK2022-2023,PL2022-2023,Camb.2022-2023,Pcz2022-2023,Lanz.2022-2023,SE2022-2023,Dentro2022-2023,Fuera2022-2023,Rect.2022-2023,Cmp2022-2023,PA2022-2023,Bloqueos2022-2023
1385,Joshua Kimmich,de GER,CC,Bayern Munich,de Bundesliga,27,1995,31.2,2767.0,2407.0,351.0,119.0,29.0,10.0,240,28.0,204.0,83.0,98.0,4.0,2333.0,9.0,24.0
1386,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,26,1995,8.1,503.0,454.0,48.0,13.0,1.0,0.0,0,20.0,0.0,0.0,0.0,0.0,471.0,1.0,6.0
2775,Jakub Kiwior,pl POL,DF,Arsenal,eng Premier League,22,2000,20.7,980.0,875.0,102.0,39.0,2.0,4.0,15,20.0,9.0,6.0,3.0,0.0,830.0,3.0,8.0
1389,Simon Kjær,dk DEN,DF,Milan,it Serie A,33,1989,11.2,683.0,667.0,16.0,15.0,0.0,6.0,2,1.0,0.0,0.0,0.0,0.0,591.0,0.0,1.0
1390,Pascal Klemens,de GER,DF,Hertha BSC,de Bundesliga,17,2005,1.0,33.0,33.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
1391,Mateusz Klich,pl POL,"CC,DL",Leeds United,eng Premier League,32,1990,3.1,148.0,139.0,9.0,2.0,0.0,0.0,8,4.0,3.0,1.0,1.0,0.0,108.0,0.0,7.0
1392,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,26,1996,10.1,784.0,752.0,29.0,15.0,2.0,0.0,4,14.0,0.0,0.0,0.0,0.0,687.0,3.0,6.0
1393,Justin Kluivert,nl NED,"DL,CC",Valencia,es La Liga,23,1999,16.1,399.0,345.0,49.0,8.0,0.0,2.0,64,6.0,31.0,5.0,10.0,0.0,276.0,5.0,12.0
1394,Ansgar Knauff,de GER,DF,Eint Frankfurt,de Bundesliga,20,2002,14.3,683.0,523.0,158.0,5.0,1.0,0.0,29,153.0,0.0,0.0,0.0,0.0,455.0,2.0,32.0
1395,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,30,1992,31.9,1643.0,1578.0,59.0,56.0,1.0,7.0,5,3.0,0.0,0.0,0.0,0.0,1332.0,6.0,20.0
1396,Gregor Kobel,ch SUI,PO,Dortmund,de Bundesliga,24,1997,27.0,1049.0,800.0,247.0,55.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,871.0,2.0,0.0
1397,Robin Koch,de GER,DF,Leeds United,eng Premier League,26,1996,35.3,1594.0,1544.0,46.0,46.0,2.0,5.0,1,0.0,0.0,0.0,0.0,0.0,1229.0,4.0,25.0
1398,Samuel Koeberlé,fr FRA,CC,Reims,fr Ligue 1,17,2004,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1399,Rudy Kohon,fr FRA,DF,Troyes,fr Ligue 1,18,2004,0.7,28.0,27.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0
1400,Dominik Kohr,de GER,CC,Mainz 05,de Bundesliga,28,1994,25.5,1183.0,1139.0,39.0,34.0,4.0,8.0,5,5.0,0.0,0.0,0.0,0.0,865.0,5.0,24.0
1401,Koke,es ESP,CC,Atlético Madrid,es La Liga,30,1992,28.3,2038.0,1964.0,59.0,52.0,8.0,17.0,24,4.0,0.0,0.0,0.0,0.0,1784.0,15.0,30.0
1402,Sead Kolašinac,ba BIH,DF,Marseille,fr Ligue 1,29,1993,24.6,1333.0,1261.0,68.0,23.0,1.0,3.0,20,45.0,0.0,0.0,0.0,0.0,1135.0,4.0,20.0
1403,Luca Koleosho,it ITA,"DL,DF",Espanyol,es La Liga,17,2004,0.7,28.0,28.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0
1404,Randal Kolo Muani,fr FRA,DL,Eint Frankfurt,de Bundesliga,23,1998,29.2,649.0,624.0,21.0,0.0,4.0,3.0,25,1.0,0.0,0.0,0.0,0.0,419.0,4.0,36.0
1405,Timothée Kolodziejczak,fr FRA,DF,Schalke 04,de Bundesliga,30,1991,0.3,17.0,14.0,3.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
1406,Cheick Konaté,ci CIV,DF,Clermont Foot,fr Ligue 1,18,2004,6.4,314.0,265.0,49.0,12.0,1.0,3.0,4,37.0,0.0,0.0,0.0,0.0,228.0,0.0,13.0
1407,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,23,1999,17.2,1135.0,1115.0,19.0,16.0,2.0,6.0,1,3.0,0.0,0.0,0.0,0.0,988.0,1.0,5.0
1408,Geoffrey Kondogbia,cf CTA,CC,Atlético Madrid,es La Liga,29,1993,11.2,634.0,620.0,14.0,13.0,0.0,11.0,0,1.0,0.0,0.0,0.0,0.0,567.0,0.0,2.0
1409,Ibrahima Koné,ml MLI,DL,Lorient,fr Ligue 1,23,1999,17.5,359.0,351.0,8.0,0.0,2.0,0.0,1,1.0,0.0,0.0,0.0,0.0,240.0,0.0,11.0
1410,Kouadio Koné,fr FRA,CC,M'Gladbach,de Bundesliga,21,2001,29.0,1377.0,1345.0,21.0,19.0,2.0,5.0,6,2.0,0.0,0.0,0.0,0.0,1187.0,11.0,26.0
1411,Youssouf Koné,ml MLI,DF,Ajaccio,fr Ligue 1,27,1995,10.2,426.0,355.0,70.0,9.0,0.0,2.0,27,61.0,0.0,0.0,0.0,0.0,322.0,1.0,7.0
1412,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,24,1997,36.9,1898.0,1806.0,88.0,60.0,1.0,6.0,4,18.0,0.0,0.0,0.0,0.0,1681.0,4.0,14.0
1413,Teun Koopmeiners,nl NED,CC,Atalanta,it Serie A,24,1998,31.8,1727.0,1558.0,162.0,55.0,5.0,19.0,158,26.0,77.0,42.0,26.0,0.0,1271.0,7.0,33.0
1414,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,21,2001,16.9,973.0,911.0,60.0,22.0,0.0,2.0,4,38.0,0.0,0.0,0.0,0.0,808.0,2.0,19.0
2831,Filip Kostić,rs SRB,"DF,DL",Juventus,it Serie A,29,1992,29.3,1252.0,1066.0,181.0,18.0,4.0,12.0,234,112.0,51.0,5.0,43.0,1.0,853.0,5.0,56.0
1417,Christian Kouamé,ci CIV,DL,Fiorentina,it Serie A,24,1997,20.7,661.0,628.0,31.0,2.0,1.0,6.0,49,21.0,2.0,0.0,0.0,0.0,468.0,2.0,15.0
1418,Rominigue Kouamé,ml MLI,CC,Troyes,fr Ligue 1,25,1996,29.6,1403.0,1391.0,8.0,8.0,2.0,17.0,5,0.0,0.0,0.0,0.0,0.0,1244.0,4.0,17.0
1419,Tomáš Koubek,cz CZE,PO,Augsburg,de Bundesliga,29,1992,11.0,510.0,385.0,125.0,29.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0
1420,Kalidou Koulibaly,sn SEN,DF,Chelsea,eng Premier League,31,1991,20.0,1471.0,1421.0,45.0,33.0,0.0,15.0,4,12.0,0.0,0.0,0.0,0.0,1275.0,5.0,12.0
1421,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,23,1998,27.0,2024.0,1840.0,180.0,50.0,4.0,11.0,36,130.0,0.0,0.0,0.0,0.0,1775.0,4.0,25.0
1422,Boubakar Kouyaté,ml MLI,DF,Montpellier,fr Ligue 1,25,1997,14.0,611.0,595.0,16.0,14.0,0.0,3.0,1,2.0,0.0,0.0,0.0,0.0,499.0,0.0,8.0
1423,Cheikhou Kouyaté,sn SEN,CC,Nott'ham Forest,eng Premier League,32,1989,9.8,246.0,241.0,4.0,4.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,185.0,1.0,7.0
1424,Mateo Kovačić,hr CRO,CC,Chelsea,eng Premier League,28,1994,19.0,1319.0,1289.0,29.0,26.0,10.0,10.0,6,3.0,0.0,0.0,0.0,0.0,1130.0,1.0,25.0
1425,Viktor Kovalenko,ua UKR,CC,Spezia,it Serie A,26,1996,6.1,241.0,223.0,17.0,4.0,0.0,3.0,15,3.0,10.0,5.0,4.0,0.0,189.0,1.0,8.0
1426,Soichiro Kozuki,jp JPN,"DL,CC",Schalke 04,de Bundesliga,21,2000,4.2,85.0,83.0,2.0,0.0,0.0,1.0,15,1.0,1.0,0.0,1.0,0.0,52.0,0.0,4.0
1427,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,27,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,Alex Král,cz CZE,CC,Schalke 04,de Bundesliga,24,1998,26.2,847.0,796.0,45.0,16.0,2.0,2.0,27,2.0,0.0,0.0,0.0,0.0,586.0,6.0,28.0
1429,Andrej Kramarić,hr CRO,"CC,DL",Hoffenheim,de Bundesliga,31,1991,26.5,998.0,937.0,54.0,3.0,0.0,12.0,47,18.0,6.0,1.0,1.0,0.0,790.0,7.0,25.0
1430,Christoph Kramer,de GER,CC,M'Gladbach,de Bundesliga,31,1991,24.7,1233.0,1170.0,58.0,37.0,2.0,4.0,11,11.0,0.0,0.0,0.0,0.0,1020.0,5.0,36.0
1431,Tom Krauß,de GER,CC,Schalke 04,de Bundesliga,21,2001,27.9,804.0,776.0,24.0,6.0,2.0,2.0,16,1.0,0.0,0.0,0.0,0.0,578.0,4.0,31.0
1432,Julian Kristoffersen,no NOR,DL,Salernitana,it Serie A,25,1997,0.2,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,Raimonds Krollis,lv LVA,"DL,DF",Spezia,it Serie A,20,2001,0.4,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
1434,Toni Kroos,de GER,CC,Real Madrid,es La Liga,32,1990,23.9,2482.0,2246.0,223.0,123.0,4.0,41.0,122,15.0,84.0,27.0,30.0,1.0,2255.0,13.0,12.0
1435,Rade Krunić,ba BIH,CC,Milan,it Serie A,28,1993,18.4,955.0,931.0,24.0,16.0,2.0,1.0,3,4.0,3.0,1.0,1.0,0.0,819.0,0.0,19.0
1436,Max Kruse,de GER,"CC,DL",Wolfsburg,de Bundesliga,34,1988,3.0,121.0,105.0,16.0,3.0,1.0,3.0,6,8.0,2.0,0.0,0.0,0.0,90.0,0.0,8.0
1437,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,29,1992,18.2,827.0,701.0,123.0,8.0,1.0,2.0,33,115.0,0.0,0.0,0.0,0.0,569.0,3.0,20.0
1438,Takefusa Kubo,jp JPN,"DL,CC",Real Sociedad,es La Liga,21,2001,27.1,875.0,823.0,42.0,5.0,3.0,5.0,72,5.0,29.0,10.0,12.0,1.0,621.0,10.0,35.0
1439,Dejan Kulusevski,se SWE,"CC,DL",Tottenham,eng Premier League,22,2000,23.0,746.0,684.0,61.0,1.0,5.0,3.0,62,7.0,23.0,6.0,3.0,0.0,582.0,1.0,26.0
1440,Sael Kumbedi,fr FRA,DF,Lyon,fr Ligue 1,17,2005,14.7,794.0,641.0,151.0,8.0,1.0,0.0,32,143.0,0.0,0.0,0.0,0.0,653.0,2.0,19.0
1441,Marash Kumbulla,al ALB,DF,Roma,it Serie A,22,2000,2.9,180.0,176.0,4.0,4.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,1.0
1442,Pierre Kunde,cm CMR,"CC,DL",Bochum,de Bundesliga,27,1995,4.2,202.0,179.0,23.0,7.0,1.0,5.0,8,14.0,2.0,2.0,0.0,0.0,119.0,0.0,3.0
1443,Alou Kuol,au AUS,DL,Stuttgart,de Bundesliga,21,2000,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1444,Layvin Kurzawa,fr FRA,DF,Fulham,eng Premier League,29,1992,1.5,41.0,29.0,12.0,0.0,0.0,0.0,2,12.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0
1445,Khvicha Kvaratskhelia,ge GEO,DL,Napoli,it Serie A,21,2001,28.0,1136.0,1083.0,49.0,9.0,14.0,15.0,76,18.0,22.0,8.0,3.0,0.0,900.0,4.0,22.0
1446,Grejohn Kyei,fr FRA,DL,Clermont Foot,fr Ligue 1,26,1995,24.8,527.0,477.0,45.0,0.0,1.0,4.0,7,0.0,0.0,0.0,0.0,0.0,376.0,5.0,16.0
1447,Daniel Kyereh,gh GHA,"CC,DL",Freiburg,de Bundesliga,26,1996,6.2,182.0,176.0,5.0,1.0,0.0,0.0,3,0.0,2.0,0.0,1.0,0.0,139.0,1.0,7.0
2897,Giorgos Kyriakopoulos,gr GRE,"DF,DL",Bologna,it Serie A,26,1996,16.3,804.0,684.0,115.0,19.0,0.0,6.0,77,76.0,20.0,11.0,6.0,0.0,618.0,5.0,19.0
1450,César de la Hoz,es ESP,CC,Almería,es La Liga,30,1992,18.6,556.0,538.0,13.0,13.0,1.0,6.0,3,0.0,0.0,0.0,0.0,0.0,435.0,5.0,7.0
1451,Luca de la Torre,us USA,CC,Celta Vigo,es La Liga,24,1998,16.5,613.0,600.0,5.0,4.0,2.0,2.0,21,1.0,0.0,0.0,0.0,0.0,510.0,8.0,19.0
1452,Rémy Labeau Lascary,gp GLP,"DL,CC",Lens,fr Ligue 1,19,2003,1.4,29.0,29.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0
2907,Gaëtan Laborde,fr FRA,DL,Nice,fr Ligue 1,28,1994,30.6,775.0,717.0,54.0,1.0,3.0,2.0,74,2.0,24.0,12.0,11.0,0.0,512.0,4.0,35.0
1455,Alexandre Lacazette,fr FRA,DL,Lyon,fr Ligue 1,31,1991,32.5,917.0,845.0,61.0,8.0,8.0,4.0,35,1.0,6.0,1.0,4.0,0.0,661.0,11.0,30.0
1456,Qazim Laçi,al ALB,CC,Ajaccio,fr Ligue 1,26,1996,2.4,142.0,134.0,8.0,5.0,0.0,1.0,8,0.0,3.0,1.0,2.0,0.0,111.0,0.0,2.0
1457,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,22,2000,18.1,1095.0,1029.0,64.0,48.0,1.0,11.0,3,5.0,0.0,0.0,0.0,0.0,952.0,2.0,6.0
1458,Alban Lafont,fr FRA,PO,Nantes,fr Ligue 1,23,1999,37.0,1191.0,840.0,349.0,102.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0.0,835.0,2.0,2.0
1459,Aïssa Laïdouni,tn TUN,CC,Union Berlin,de Bundesliga,25,1996,9.7,320.0,310.0,8.0,2.0,4.0,2.0,11,2.0,0.0,0.0,0.0,0.0,236.0,2.0,11.0
1460,Konrad Laimer,at AUT,CC,RB Leipzig,de Bundesliga,25,1997,16.3,751.0,720.0,28.0,19.0,7.0,5.0,12,9.0,0.0,0.0,0.0,0.0,596.0,3.0,22.0
1461,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,29,1992,9.1,618.0,536.0,80.0,6.0,2.0,1.0,18,73.0,0.0,0.0,0.0,0.0,501.0,2.0,13.0
1462,Kenny Lala,fr FRA,DF,Brest,fr Ligue 1,30,1991,15.7,874.0,668.0,203.0,40.0,2.0,6.0,64,147.0,16.0,5.0,10.0,0.0,660.0,3.0,22.0
1463,Adam Lallana,eng ENG,"CC,DL",Brighton,eng Premier League,34,1988,8.0,317.0,304.0,11.0,2.0,0.0,0.0,3,2.0,1.0,0.0,0.0,0.0,262.0,2.0,5.0
1464,Vassilis Lambropoulos,gr GRE,DF,Bochum,de Bundesliga,32,1990,7.0,240.0,230.0,10.0,5.0,0.0,1.0,0,5.0,0.0,0.0,0.0,0.0,163.0,0.0,1.0
1465,Érik Lamela,ar ARG,"DL,CC",Sevilla,es La Liga,30,1992,20.5,770.0,732.0,30.0,6.0,1.0,0.0,33,6.0,15.0,5.0,3.0,0.0,588.0,8.0,33.0
1466,Mohamed Lamine Bayo,gn GUI,"DL,CC",Lille,fr Ligue 1,24,1998,7.2,129.0,118.0,11.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,81.0,0.0,4.0
2935,Sam Lammers,nl NED,DL,Sampdoria,it Serie A,25,1997,22.0,484.0,470.0,12.0,0.0,1.0,0.0,6,2.0,0.0,0.0,0.0,0.0,315.0,2.0,17.0
1469,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,21,2000,5.0,302.0,258.0,44.0,5.0,1.0,1.0,31,39.0,0.0,0.0,0.0,0.0,239.0,0.0,6.0
1470,Manuel Lanzini,ar ARG,"CC,DL",West Ham,eng Premier League,29,1993,2.8,175.0,173.0,2.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,146.0,0.0,5.0
1471,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,28,1994,11.0,964.0,926.0,37.0,21.0,1.0,6.0,6,10.0,0.0,0.0,0.0,0.0,892.0,1.0,5.0
1472,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,28,1993,18.4,799.0,779.0,18.0,12.0,0.0,10.0,0,2.0,0.0,0.0,0.0,0.0,681.0,2.0,6.0
1473,Cyle Larin,ca CAN,DL,Valladolid,es La Liga,27,1995,16.3,247.0,241.0,6.0,0.0,1.0,2.0,6,0.0,0.0,0.0,0.0,0.0,170.0,0.0,16.0
1474,Juan Larios,es ESP,DF,Southampton,eng Premier League,18,2004,1.7,82.0,59.0,23.0,0.0,0.0,0.0,4,23.0,0.0,0.0,0.0,0.0,63.0,0.0,2.0
1475,Yasser Larouci,dz ALG,"DF,CC",Troyes,fr Ligue 1,21,2001,20.0,824.0,655.0,166.0,12.0,5.0,0.0,50,148.0,5.0,3.0,0.0,0.0,621.0,3.0,20.0
1476,Jordan Larsson,se SWE,"DL,CC",Schalke 04,de Bundesliga,25,1997,5.1,117.0,112.0,5.0,1.0,0.0,1.0,2,2.0,2.0,1.0,1.0,0.0,87.0,0.0,5.0
1477,Kevin Lasagna,it ITA,"DL,CC",Hellas Verona,it Serie A,29,1992,17.5,258.0,236.0,16.0,1.0,0.0,1.0,13,3.0,0.0,0.0,0.0,0.0,157.0,6.0,17.0
1478,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,28,1993,2.4,93.0,93.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0
1479,Juanmi Latasa,es ESP,DL,Getafe,es La Liga,21,2001,5.0,164.0,159.0,3.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,80.0,2.0,7.0
1480,Toni Lato,es ESP,"DF,CC",Valencia,es La Liga,24,1997,10.2,490.0,417.0,72.0,10.0,1.0,3.0,32,50.0,12.0,2.0,6.0,0.0,390.0,1.0,9.0
1481,Danny Latza,de GER,CC,Schalke 04,de Bundesliga,32,1989,9.5,394.0,356.0,37.0,17.0,2.0,2.0,20,2.0,10.0,5.0,3.0,1.0,310.0,1.0,10.0
2965,Armand Lauriente,fr FRA,DL,Sassuolo,it Serie A,23,1998,27.2,900.0,824.0,76.0,22.0,4.0,5.0,116,7.0,46.0,27.0,9.0,0.0,645.0,0.0,30.0
1484,Roméo Lavia,be BEL,CC,Southampton,eng Premier League,18,2004,24.7,997.0,985.0,10.0,5.0,5.0,9.0,3,1.0,4.0,0.0,0.0,2.0,859.0,2.0,22.0
1485,Lázaro,br BRA,"DL,CC",Almería,es La Liga,20,2002,8.0,218.0,204.0,14.0,1.0,0.0,5.0,9,1.0,3.0,2.0,0.0,0.0,170.0,0.0,5.0
1486,Valentino Lazaro,at AUT,DF,Torino,it Serie A,26,1996,15.3,902.0,693.0,205.0,22.0,0.0,1.0,86,142.0,41.0,14.0,17.0,1.0,674.0,4.0,20.0
1487,Marko Lazetić,rs SRB,DL,Milan,it Serie A,18,2004,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1488,Darko Lazović,rs SRB,"CC,DF",Hellas Verona,it Serie A,31,1990,24.9,836.0,710.0,117.0,10.0,6.0,1.0,123,69.0,37.0,15.0,16.0,0.0,517.0,9.0,38.0
1489,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,28,1993,20.9,1183.0,987.0,194.0,17.0,0.0,2.0,36,177.0,0.0,0.0,0.0,0.0,1033.0,2.0,25.0
1490,Théo Le Bris,fr FRA,"CC,DF",Lorient,fr Ligue 1,19,2002,16.1,611.0,550.0,58.0,7.0,0.0,0.0,13,47.0,0.0,0.0,0.0,0.0,491.0,3.0,19.0
1491,Julien Le Cardinal,fr FRA,DF,Lens,fr Ligue 1,24,1997,1.8,121.0,102.0,19.0,0.0,0.0,0.0,10,19.0,0.0,0.0,0.0,0.0,90.0,0.0,3.0
1492,Jérémy Le Douaron,fr FRA,"CC,DL",Brest,fr Ligue 1,24,1998,23.0,390.0,376.0,9.0,0.0,1.0,2.0,32,1.0,0.0,0.0,0.0,0.0,264.0,5.0,19.0
1493,Enzo Le Fée,fr FRA,CC,Lorient,fr Ligue 1,22,2000,33.6,2118.0,1863.0,249.0,103.0,11.0,13.0,136,13.0,94.0,39.0,38.0,2.0,1708.0,6.0,48.0
1494,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,32,1989,37.0,2044.0,1716.0,322.0,63.0,2.0,2.0,39,259.0,0.0,0.0,0.0,0.0,1702.0,6.0,36.0
1495,Maxime Le Marchand,fr FRA,DF,Strasbourg,fr Ligue 1,32,1989,22.4,1208.0,1130.0,76.0,44.0,0.0,14.0,11,16.0,0.0,0.0,0.0,0.0,958.0,2.0,12.0
1496,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,25,1996,31.1,1740.0,1653.0,85.0,61.0,2.0,7.0,1,3.0,0.0,0.0,0.0,0.0,1533.0,2.0,4.0
1497,Rafael Leão,pt POR,"DL,CC",Milan,it Serie A,23,1999,26.9,845.0,802.0,39.0,3.0,5.0,17.0,71,28.0,7.0,0.0,0.0,0.0,595.0,4.0,29.0
1498,Paolo Lebas,fr FRA,CC,Ajaccio,fr Ligue 1,19,2003,0.6,16.0,15.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
1499,Jean-Louis Leca,fr FRA,PO,Lens,fr Ligue 1,36,1985,1.0,39.0,28.0,11.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
3001,Benjamin Lecomte,fr FRA,PO,Espanyol,es La Liga,31,1991,29.0,918.0,566.0,346.0,101.0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,590.0,6.0,0.0
1502,Jeremías Ledesma,ar ARG,PO,Cádiz,es La Liga,29,1993,34.0,1114.0,674.0,435.0,150.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,585.0,5.0,0.0
1503,Pierre Lees-Melou,fr FRA,CC,Brest,fr Ligue 1,29,1993,30.7,1461.0,1398.0,61.0,55.0,8.0,37.0,41,5.0,1.0,1.0,0.0,0.0,1198.0,2.0,24.0
1504,Diogo Leite,pt POR,DF,Union Berlin,de Bundesliga,23,1999,25.0,1366.0,1291.0,71.0,35.0,0.0,9.0,4,6.0,0.0,0.0,0.0,0.0,1071.0,4.0,16.0
1505,Maxim Leitsch,de GER,DF,Mainz 05,de Bundesliga,24,1998,7.4,328.0,319.0,9.0,6.0,0.0,2.0,0,1.0,0.0,0.0,0.0,0.0,249.0,0.0,2.0
1506,Florian Lejeune,fr FRA,DF,Rayo Vallecano,es La Liga,31,1991,28.5,1417.0,1329.0,82.0,71.0,1.0,38.0,9,6.0,4.0,4.0,0.0,0.0,1110.0,6.0,11.0
1507,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,29,1993,14.7,807.0,668.0,137.0,16.0,0.0,4.0,43,119.0,2.0,0.0,1.0,0.0,624.0,2.0,18.0
1508,Thomas Lemar,fr FRA,CC,Atlético Madrid,es La Liga,26,1995,13.9,814.0,776.0,36.0,10.0,6.0,7.0,44,9.0,15.0,5.0,7.0,0.0,690.0,2.0,16.0
1509,Félix Lemaréchal,fr FRA,CC,Brest,fr Ligue 1,18,2003,3.2,113.0,103.0,10.0,4.0,0.0,0.0,7,1.0,3.0,3.0,0.0,0.0,89.0,0.0,2.0
1510,Dexter Lembikisa,jm JAM,DF,Wolves,eng Premier League,18,2003,0.3,13.0,12.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0
3023,Mario Lemina,ga GAB,CC,Wolves,eng Premier League,28,1993,23.700000000000003,1288.0,1274.0,10.0,10.0,2.0,10.0,5,0.0,0.0,0.0,0.0,0.0,1135.0,4.0,13.0
1513,Tim Lemperle,de GER,"DL,CC",Köln,de Bundesliga,20,2002,1.5,53.0,51.0,1.0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,28.0,1.0,3.0
1514,Clément Lenglet,fr FRA,DF,Tottenham,eng Premier League,27,1995,22.4,1465.0,1431.0,29.0,22.0,5.0,20.0,16,6.0,0.0,0.0,0.0,0.0,1270.0,5.0,11.0
1515,Bernd Leno,de GER,PO,Fulham,eng Premier League,30,1992,36.0,1397.0,1041.0,354.0,112.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,1110.0,2.0,0.0
1516,Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,27,1994,14.3,824.0,645.0,176.0,32.0,0.0,5.0,93,101.0,43.0,20.0,14.0,0.0,621.0,3.0,17.0
1517,Donovan Léon,gf GUF,PO,Auxerre,fr Ligue 1,29,1992,2.0,79.0,50.0,29.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
1518,Sergio León,es ESP,DL,Valladolid,es La Liga,33,1989,14.8,206.0,172.0,31.0,0.0,0.0,6.0,9,2.0,0.0,0.0,0.0,0.0,138.0,3.0,6.0
1519,Johann Lepenant,fr FRA,CC,Lyon,fr Ligue 1,19,2002,21.5,1301.0,1284.0,17.0,12.0,3.0,4.0,9,5.0,0.0,0.0,0.0,0.0,1163.0,0.0,24.0
1520,Mehdi Léris,dz ALG,"CC,DF",Sampdoria,it Serie A,24,1998,27.3,932.0,879.0,47.0,5.0,4.0,6.0,57,41.0,0.0,0.0,0.0,0.0,618.0,6.0,41.0
1521,Jefferson Lerma,co COL,CC,Bournemouth,eng Premier League,27,1994,36.1,1611.0,1551.0,59.0,46.0,7.0,7.0,11,11.0,0.0,0.0,0.0,0.0,1317.0,1.0,24.0
1522,Benjamin Leroy,fr FRA,PO,Ajaccio,fr Ligue 1,33,1989,31.1,875.0,526.0,343.0,131.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,533.0,6.0,0.0
1523,Léo Leroy,fr FRA,CC,Montpellier,fr Ligue 1,22,2000,13.2,521.0,509.0,6.0,5.0,4.0,9.0,10,0.0,1.0,0.0,0.0,0.0,387.0,6.0,16.0
1524,Alexandre Letellier,fr FRA,PO,Paris S-G,fr Ligue 1,31,1990,0.1,4.0,3.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1525,Ruan Levine,br BRA,"CC,DL",Ajaccio,fr Ligue 1,23,1999,0.3,14.0,14.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0
