RL2018-2019,Jugador2018-2019,País2018-2019,Posc2018-2019,Equipo2018-2019,Comp2018-2019,Edad2018-2019,Nacimiento2018-2019,90 s2018-2019,ACT2018-2019,SCA902018-2019,PassLive2018-2019,PassDead2018-2019,HASTA2018-2019,Dis2018-2019,FR2018-2019,Def2018-2019,ACG2018-2019,GCA902018-2019,PassLive.12018-2019,PassDead.12018-2019,HASTA.12018-2019,Dis.12018-2019,FR.12018-2019,Def.12018-2019
1407,Adem Ljajić,rs SRB,CC,Torino,it Serie A,26,1991,0.3,3,9.0,2,1,0,0,0,0,1,3.0,1,0,0,0,0,0
1408,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,24,1993,19.5,9,0.46,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1409,Fernando Llorente,es ESP,DL,Tottenham,eng Premier League,33,1985,7.7,21,2.72,18,0,1,2,0,0,2,0.26,2,0,0,0,0,0
1410,Marcos Llorente,es ESP,CC,Real Madrid,es La Liga,23,1995,6.0,7,1.17,7,0,0,0,0,0,1,0.17,1,0,0,0,0,0
1411,Hugo Lloris,fr FRA,PO,Tottenham,eng Premier League,31,1986,33.0,3,0.09,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0
2825,Giovani Lo Celso,ar ARG,"CC,DL",Betis,es La Liga,22,1996,26.700000000000003,84,3.15,62,1,4,6,9,2,16,0.6,12,0,0,1,2,1
1414,Stanislav Lobotka,sk SVK,CC,Celta Vigo,es La Liga,23,1994,27.7,58,2.1,47,0,4,1,6,0,6,0.22,5,0,0,1,0,0
1415,Jürgen Locadia,nl NED,"DL,CC",Brighton,eng Premier League,24,1993,13.7,31,2.26,22,0,3,4,1,1,2,0.15,1,0,1,0,0,0
1416,Manuel Locatelli,it ITA,CC,Sassuolo,it Serie A,20,1998,20.5,86,4.19,64,9,2,6,3,2,5,0.24,2,2,0,1,0,0
1417,Ruben Loftus-Cheek,eng ENG,"CC,DL",Chelsea,eng Premier League,22,1996,11.1,49,4.42,37,0,6,2,2,2,5,0.45,5,0,0,0,0,0
1418,Enzo Loiodice,fr FRA,CC,Dijon,fr Ligue 1,17,2000,9.4,23,2.44,16,0,1,1,3,2,2,0.21,2,0,0,0,0,0
1419,Kevin Long,ie IRL,DF,Burnley,eng Premier League,27,1990,5.7,2,0.35,2,0,0,0,0,0,1,0.18,1,0,0,0,0,0
1420,Shane Long,ie IRL,"DL,CC",Southampton,eng Premier League,31,1987,14.1,30,2.12,20,0,1,4,3,2,3,0.21,1,0,0,0,1,1
1421,Samuele Longo,it ITA,DL,Huesca,es La Liga,26,1992,6.2,6,0.97,4,0,1,1,0,0,2,0.32,1,0,0,1,0,0
1422,Sean Longstaff,eng ENG,CC,Newcastle Utd,eng Premier League,20,1997,7.6,13,1.7,10,0,2,0,1,0,2,0.26,1,0,0,0,1,0
1423,Ademola Lookman,ng NGA,"DL,CC",Everton,eng Premier League,20,1997,6.9,27,3.93,17,0,7,2,1,0,6,0.87,5,0,0,1,0,0
1424,Anthony Lopes,pt POR,PO,Lyon,fr Ligue 1,27,1990,34.0,3,0.09,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1425,Rony Lopes,pt POR,"DL,CC",Monaco,fr Ligue 1,22,1995,20.5,101,4.92,49,28,11,8,2,3,4,0.19,2,1,0,0,0,1
1426,Álex López,es ESP,CC,Espanyol,es La Liga,21,1997,1.2,4,3.21,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1427,Cristian López,es ESP,DL,Angers,fr Ligue 1,29,1989,4.1,7,1.69,2,0,0,3,2,0,2,0.48,0,0,0,1,1,0
1428,David López,es ESP,DF,Espanyol,es La Liga,28,1989,20.2,21,1.04,18,0,1,1,1,0,3,0.15,1,0,0,1,1,0
1429,Diego López,es ESP,PO,Espanyol,es La Liga,36,1981,38.0,4,0.11,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
1430,Javi López,es ESP,DF,Espanyol,es La Liga,32,1986,21.6,38,1.76,36,1,0,1,0,0,3,0.14,3,0,0,0,0,0
1431,Lluis López,es ESP,DF,Espanyol,es La Liga,21,1997,5.8,2,0.35,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1432,Maxime Lopez,fr FRA,CC,Marseille,fr Ligue 1,20,1997,24.2,88,3.63,68,18,0,1,1,0,7,0.29,6,1,0,0,0,0
1433,Pedro López Muñoz,es ESP,DF,Levante,es La Liga,34,1983,5.2,13,2.52,11,0,2,0,0,0,2,0.39,2,0,0,0,0,0
1434,Pau López,es ESP,PO,Betis,es La Liga,23,1994,33.0,6,0.18,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0
1435,Roberto López,es ESP,CC,Real Sociedad,es La Liga,18,2000,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1436,Unai López,es ESP,CC,Athletic Club,es La Liga,22,1995,3.6,5,1.37,3,0,2,0,0,0,0,0.0,0,0,0,0,0,0
1437,Jonas Lössl,dk DEN,PO,Huddersfield,eng Premier League,29,1989,30.9,8,0.26,5,3,0,0,0,0,1,0.03,1,0,0,0,0,0
1438,Albert Lottin,fr FRA,"CC,DL",Bordeaux,fr Ligue 1,16,2001,0.2,1,4.09,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1439,Imran Louza,ma MAR,CC,Nantes,fr Ligue 1,19,1999,1.0,1,1.02,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1440,Davor Lovren,hr CRO,CC,Düsseldorf,de Bundesliga,19,1998,0.5,1,1.96,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
1441,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,29,1989,11.0,6,0.55,5,0,0,0,1,0,2,0.18,1,0,0,0,1,0
1442,Chris Löwe,de GER,"DF,CC",Huddersfield,eng Premier League,29,1989,22.9,39,1.71,24,9,3,2,1,0,4,0.18,4,0,0,0,0,0
1443,Eduard Löwen,de GER,"CC,DL",Nürnberg,de Bundesliga,21,1997,18.0,50,2.77,36,1,2,7,4,0,6,0.33,3,0,1,2,0,0
1444,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,29,1989,19.4,22,1.13,18,2,1,1,0,0,1,0.05,1,0,0,0,0,0
1445,Anthony Lozano,hn HON,"DL,CC",Girona,es La Liga,25,1993,8.1,18,2.22,8,0,2,5,3,0,4,0.49,0,0,0,3,1,0
1446,Derrick Luckassen,nl NED,DF,Hertha BSC,de Bundesliga,23,1995,2.8,1,0.36,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1447,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,32,1985,22.6,30,1.33,25,1,2,1,0,1,3,0.13,2,0,1,0,0,0
1448,José Luis Gayà,es ESP,DF,Valencia,es La Liga,23,1995,34.9,66,1.89,58,2,4,0,2,0,5,0.14,4,0,0,0,1,0
1449,José Luis Morales,es ESP,"DL,CC",Levante,es La Liga,31,1987,35.5,116,3.27,67,0,23,8,17,1,17,0.48,7,0,5,1,4,0
1450,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,28,1990,25.1,20,0.8,16,0,0,1,0,3,2,0.08,2,0,0,0,0,0
1451,Luisinho,pt POR,DF,Huesca,es La Liga,33,1985,5.6,5,0.89,3,1,0,1,0,0,0,0.0,0,0,0,0,0,0
1452,David Luiz,br BRA,DF,Chelsea,eng Premier League,31,1987,36.0,45,1.25,40,0,0,4,1,0,2,0.06,2,0,0,0,0,0
1453,Douglas Luiz,br BRA,CC,Girona,es La Liga,20,1998,16.6,29,1.75,20,3,3,1,2,0,1,0.06,0,0,0,1,0,0
1454,Everton Luiz,br BRA,CC,SPAL,it Serie A,30,1988,3.5,3,0.85,3,0,0,0,0,0,1,0.28,1,0,0,0,0,0
1455,Jordan Lukaku,be BEL,"DF,CC",Lazio,it Serie A,24,1994,1.9,6,3.09,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1456,Romelu Lukaku,be BEL,DL,Manchester Utd,eng Premier League,25,1993,23.7,56,2.36,47,0,3,5,1,0,7,0.29,6,0,0,0,1,0
1457,Dodi Lukebakio,be BEL,"DL,CC",Düsseldorf,de Bundesliga,20,1997,21.9,58,2.65,38,1,6,4,9,0,5,0.23,3,0,1,0,1,0
1458,Saša Lukić,rs SRB,CC,Torino,it Serie A,21,1996,11.0,37,3.37,24,7,3,0,2,1,2,0.18,0,1,1,0,0,0
1459,Senad Lulić,ba BIH,"DF,DL",Lazio,it Serie A,32,1986,32.5,121,3.73,106,5,4,2,2,2,6,0.18,4,0,1,1,0,0
1460,Antonio Luna,es ESP,"DF,DL",Levante,es La Liga,27,1991,14.0,24,1.72,21,1,0,2,0,0,4,0.29,4,0,0,0,0,0
1461,Andriy Lunin,ua UKR,PO,Leganés,es La Liga,19,1999,4.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1462,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,21,1996,8.1,9,1.11,8,0,0,0,0,1,3,0.37,3,0,0,0,0,0
1463,Fabian Lustenberger,ch SUI,"DF,CC",Hertha BSC,de Bundesliga,30,1988,24.1,17,0.7,14,1,0,1,0,1,2,0.08,1,0,0,1,0,0
1464,Andreas Luthe,de GER,PO,Augsburg,de Bundesliga,31,1987,14.6,2,0.14,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2931,Lyanco,br BRA,DF,Torino,it Serie A,21,1997,13.4,16,1.29,11,1,4,0,0,0,1,0.08,1,0,0,0,0,0
1467,Hervé Lybohy,ne NIG,DF,Nîmes,fr Ligue 1,35,1983,16.4,5,0.3,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1468,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,24,1993,9.2,16,1.73,9,7,0,0,0,0,1,0.11,0,1,0,0,0,0
1469,Yann M'Vila,fr FRA,CC,Saint-Étienne,fr Ligue 1,28,1990,36.2,67,1.85,57,2,1,2,3,2,6,0.17,6,0,0,0,0,0
1470,Darwin Machís,ve VEN,"DL,CC",Udinese,it Serie A,25,1993,5.1,22,4.29,15,0,5,1,1,0,1,0.19,1,0,0,0,0,0
1471,James Maddison,eng ENG,"CC,DL",Leicester City,eng Premier League,21,1996,31.5,190,6.04,87,54,13,10,25,1,13,0.41,9,2,1,0,1,0
1472,Gary Madine,eng ENG,"DL,CC",Cardiff City,eng Premier League,27,1990,0.4,3,7.3,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1473,Pablo Maffeo,es ESP,"DF,CC",Stuttgart,de Bundesliga,21,1997,6.6,17,2.56,10,2,1,1,2,1,0,0.0,0,0,0,0,0,0
1474,Francesco Magnanelli,it ITA,CC,Sassuolo,it Serie A,33,1984,20.7,40,1.94,38,1,1,0,0,0,2,0.1,2,0,0,0,0,0
1475,Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,22,1995,16.8,6,0.36,6,0,0,0,0,0,1,0.06,1,0,0,0,0,0
1476,Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,25,1993,28.8,45,1.56,34,2,2,5,1,1,4,0.14,2,1,0,1,0,0
1477,Riyad Mahrez,dz ALG,"DL,CC",Manchester City,eng Premier League,27,1991,14.9,57,3.82,34,6,6,7,3,1,9,0.6,6,1,1,1,0,0
1478,Thiago Maia,br BRA,CC,Lille,fr Ligue 1,21,1997,11.3,20,1.76,17,0,0,0,1,2,1,0.09,1,0,0,0,0,0
1479,Raffaele Maiello,it ITA,CC,Frosinone,it Serie A,27,1991,22.7,52,2.29,39,8,1,1,2,1,2,0.09,2,0,0,0,0,0
1480,Arne Maier,de GER,CC,Hertha BSC,de Bundesliga,19,1999,22.9,37,1.61,31,0,3,1,1,1,2,0.09,2,0,0,0,0,0
1481,Domenico Maietta,it ITA,DF,Empoli,it Serie A,35,1982,19.0,17,0.89,12,0,3,0,0,2,1,0.05,1,0,0,0,0,0
1482,Mike Maignan,fr FRA,PO,Lille,fr Ligue 1,23,1995,38.0,4,0.11,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1483,Linton Maina,de GER,"DL,CC",Hannover 96,de Bundesliga,19,1999,15.7,45,2.86,29,1,5,6,3,1,6,0.38,4,0,1,1,0,0
1484,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,20,1997,11.0,19,1.73,16,1,1,1,0,0,2,0.18,2,0,0,0,0,0
1485,Josh Maja,ng NGA,DL,Bordeaux,fr Ligue 1,19,1998,2.2,4,1.82,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0
1486,Abdul Majeed Waris,gh GHA,"DL,CC",Nantes,fr Ligue 1,26,1991,25.0,78,3.13,50,4,6,3,15,0,10,0.4,5,0,1,0,4,0
1487,Jean-Victor Makengo,fr FRA,"CC,DL",Nice,fr Ligue 1,20,1998,11.4,30,2.62,23,0,2,3,1,1,1,0.09,1,0,0,0,0,0
1488,Nemanja Maksimović,rs SRB,CC,Getafe,es La Liga,23,1995,35.7,39,1.09,31,0,1,3,2,2,2,0.06,2,0,0,0,0,0
1489,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,26,1991,15.3,18,1.18,17,0,0,0,0,1,1,0.07,1,0,0,0,0,0
1490,Malcom,br BRA,"DL,CC",Barcelona,es La Liga,21,1997,6.8,20,2.93,17,1,0,2,0,0,4,0.59,4,0,0,0,0,0
1491,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,27,1991,20.1,47,2.34,38,1,5,2,1,0,3,0.15,3,0,0,0,0,0
1492,Yunus Mallı,tr TUR,"CC,DL",Wolfsburg,de Bundesliga,26,1992,7.8,33,4.24,24,5,3,0,1,0,3,0.39,3,0,0,0,0,0
1493,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,27,1991,34.4,72,2.1,55,9,3,3,1,1,7,0.2,7,0,0,0,0,0
1494,Antonio Mance,hr CRO,DL,Nantes,fr Ligue 1,22,1995,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1495,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,29,1989,31.0,56,1.81,45,2,3,0,4,2,4,0.13,3,0,1,0,0,0
1496,Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,22,1996,25.0,26,1.04,19,0,1,6,0,0,2,0.08,1,0,0,1,0,0
1497,Steve Mandanda,fr FRA,PO,Marseille,fr Ligue 1,33,1985,30.4,5,0.16,4,1,0,0,0,0,2,0.07,1,1,0,0,0,0
1498,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,24,1994,1.1,1,0.93,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1499,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,26,1991,34.0,39,1.15,39,0,0,0,0,0,2,0.06,2,0,0,0,0,0
1500,Rolando Mandragora,it ITA,CC,Udinese,it Serie A,21,1997,32.4,60,1.85,42,11,0,2,2,3,4,0.12,3,1,0,0,0,0
1501,Mario Mandžukić,hr CRO,DL,Juventus,it Serie A,32,1986,22.4,56,2.5,46,0,0,5,4,1,10,0.45,7,0,0,1,1,1
1502,Sadio Mané,sn SEN,DL,Liverpool,eng Premier League,26,1992,34.2,119,3.48,86,0,13,8,11,1,16,0.47,9,0,5,1,1,0
1503,Thomas Mangani,fr FRA,CC,Angers,fr Ligue 1,31,1987,17.8,53,2.98,32,17,1,2,1,0,3,0.17,1,1,0,1,0,0
1504,Kostas Manolas,gr GRE,DF,Roma,it Serie A,27,1991,25.8,15,0.58,9,3,0,2,0,1,4,0.15,1,2,0,1,0,0
1505,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,24,1994,12.2,28,2.29,22,3,0,0,3,0,3,0.25,3,0,0,0,0,0
1506,Martín Mantovani,ar ARG,DF,Huesca,es La Liga,34,1984,7.8,3,0.39,1,0,0,1,0,1,1,0.13,0,0,0,1,0,0
1507,Juan Manuel Valencia,co COL,DL,Bologna,it Serie A,20,1998,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1508,Harrison Manzala,cd COD,"CC,DL",Angers,fr Ligue 1,24,1994,0.8,1,1.22,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1509,Fran Manzanara,es ESP,"DF,CC",Levante,es La Liga,21,1996,1.7,2,1.15,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
1510,Myziane Maolida,km COM,DL,Nice,fr Ligue 1,19,1999,10.6,31,2.93,24,0,4,2,1,0,3,0.28,3,0,0,0,0,0
1511,Faitout Maouassa,fr FRA,DF,Nîmes,fr Ligue 1,20,1998,23.7,39,1.64,25,2,4,2,6,0,4,0.17,1,0,1,0,2,0
1512,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,29,1989,9.8,16,1.64,15,1,0,0,0,0,3,0.31,3,0,0,0,0,0
1513,Iván Marcano,es ESP,DF,Roma,it Serie A,31,1987,9.0,13,1.44,9,1,0,2,0,1,0,0.0,0,0,0,0,0,0
3029,Marcelo,br BRA,DF,Real Madrid,es La Liga,30,1988,52.6,111,4.89,93,4,5,7,1,1,9,0.4,6,0,1,2,0,0
1516,Solly March,eng ENG,"DL,CC",Brighton,eng Premier League,24,1994,27.4,85,3.1,46,11,15,6,6,1,8,0.29,5,1,0,0,2,0
1517,Federico Marchetti,it ITA,PO,Genoa,it Serie A,35,1983,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1518,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,26,1992,31.0,26,0.84,22,0,0,2,1,1,0,0.0,0,0,0,0,0,0
1519,Óscar de Marcos,es ESP,"DF,DL",Athletic Club,es La Liga,29,1989,26.9,60,2.23,48,5,2,1,2,2,4,0.15,3,1,0,0,0,0
1520,Georg Margreitter,at AUT,DF,Nürnberg,de Bundesliga,29,1988,22.9,20,0.87,15,1,0,1,2,1,2,0.09,2,0,0,0,0,0
1521,Miguel Marí,es ESP,CC,Eibar,es La Liga,21,1997,0.8,2,2.61,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1522,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,23,1995,19.7,11,0.56,9,0,0,0,0,2,0,0.0,0,0,0,0,0,0
3047,Mariano,do DOM,DL,Real Madrid,es La Liga,24,1993,6.6,13,3.46,11,0,0,2,0,0,1,0.62,1,0,0,0,0,0
1525,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,31,1986,21.4,14,0.65,8,1,0,5,0,0,1,0.05,0,0,0,1,0,0
1526,Jordan Marié,fr FRA,CC,Dijon,fr Ligue 1,26,1991,20.0,36,1.8,32,1,1,2,0,0,1,0.05,1,0,0,0,0,0
1527,Adrián Marín,es ESP,"DF,CC",Alavés,es La Liga,21,1997,3.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1528,João Mário,pt POR,"CC,DL",Inter,it Serie A,25,1993,12.0,45,3.74,35,3,2,2,2,1,5,0.42,5,0,0,0,0,0
1529,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,24,1994,22.3,18,0.81,11,1,0,5,1,0,5,0.22,2,1,0,2,0,0
1530,Lazar Marković,rs SRB,CC,Fulham,eng Premier League,24,1994,0.5,1,2.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1531,Marlon,br BRA,DF,Sassuolo,it Serie A,22,1995,16.8,17,1.01,15,0,0,1,1,0,1,0.06,0,0,0,0,1,0
1532,Marquinhos,br BRA,"DF,CC",Paris S-G,fr Ligue 1,24,1994,29.9,26,0.87,20,0,0,1,2,3,2,0.07,2,0,0,0,0,0
1533,Roger Martí,es ESP,DL,Levante,es La Liga,27,1991,21.0,37,1.76,23,0,2,5,7,0,2,0.1,0,0,1,0,1,0
1534,Anthony Martial,fr FRA,DL,Manchester Utd,eng Premier League,22,1995,18.0,69,3.83,55,0,6,1,7,0,12,0.67,6,0,3,1,2,0
1535,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,21,1997,32.0,106,3.31,71,23,8,2,1,1,9,0.28,5,2,1,0,1,0
1536,Jonas Martin,fr FRA,CC,Strasbourg,fr Ligue 1,28,1990,22.9,44,1.92,36,3,2,2,1,0,4,0.17,3,0,1,0,0,0
1537,Marvin Martin,fr FRA,CC,Reims,fr Ligue 1,30,1988,6.9,22,3.18,14,6,0,1,1,0,2,0.29,1,1,0,0,0,0
1538,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,27,1991,32.2,15,0.47,10,0,0,1,3,1,1,0.03,0,0,0,0,1,0
1539,Javi Martínez,es ESP,CC,Bayern Munich,de Bundesliga,29,1988,14.5,21,1.44,14,0,1,3,1,2,0,0.0,0,0,0,0,0,0
1540,Lautaro Martínez,ar ARG,"DL,CC",Inter,it Serie A,20,1997,14.9,41,2.75,27,1,1,8,4,0,3,0.2,2,0,0,1,0,0
1541,Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,29,1989,31.3,20,0.64,14,1,2,1,2,0,3,0.1,2,0,0,0,1,0
3085,Gelson Martins,pt POR,"DL,CC",Atlético Madrid,es La Liga,23,1995,17.9,58,7.39,39,0,6,5,8,0,7,1.11,4,0,1,1,1,0
1544,Adam Marušić,me MNE,DF,Lazio,it Serie A,25,1992,23.5,47,2.0,41,1,2,1,2,0,3,0.13,3,0,0,0,0,0
1545,Omar Mascarell,es ESP,CC,Schalke 04,de Bundesliga,25,1993,11.0,14,1.27,11,0,0,2,0,1,2,0.18,1,0,0,1,0,0
1546,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,32,1986,20.4,17,0.83,14,1,0,0,2,0,2,0.1,1,0,0,0,1,0
1547,Adam Masina,ma MAR,DF,Watford,eng Premier League,24,1994,11.2,8,0.72,6,1,0,0,1,0,0,0.0,0,0,0,0,0,0
1548,Jordi Masip,es ESP,PO,Valladolid,es La Liga,29,1989,35.0,6,0.17,4,2,0,0,0,0,1,0.03,0,1,0,0,0,0
1549,Han-Noah Massengo,fr FRA,CC,Monaco,fr Ligue 1,17,2001,0.7,3,4.43,3,0,0,0,0,0,1,1.48,1,0,0,0,0,0
1550,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,24,1993,19.5,35,1.79,31,1,1,0,0,2,1,0.05,1,0,0,0,0,0
1551,Jaime Mata,es ESP,"DL,CC",Getafe,es La Liga,29,1988,27.0,43,1.59,30,0,2,3,7,1,6,0.22,4,0,1,0,1,0
1552,Juan Mata,es ESP,"DL,CC",Manchester Utd,eng Premier League,30,1988,14.3,66,4.6,51,7,2,2,4,0,7,0.49,5,0,0,0,2,0
1553,Luca Matarese,it ITA,DL,Frosinone,it Serie A,20,1998,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1554,Jean-Philippe Mateta,fr FRA,DL,Mainz 05,de Bundesliga,21,1997,27.6,73,2.64,43,0,15,8,5,2,11,0.4,5,0,5,0,1,0
1555,Christian Mathenia,de GER,PO,Nürnberg,de Bundesliga,26,1992,21.5,5,0.23,5,0,0,0,0,0,2,0.09,2,0,0,0,0,0
1556,Nemanja Matić,rs SRB,CC,Manchester Utd,eng Premier League,29,1988,27.1,54,2.0,51,0,1,1,0,1,4,0.15,4,0,0,0,0,0
1557,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,26,1991,17.1,12,0.7,9,0,1,0,1,1,2,0.12,1,0,0,0,0,1
1558,Rabbi Matondo,wls WAL,"DL,CC",Schalke 04,de Bundesliga,17,2000,2.1,4,1.9,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1559,Alessandro Matri,it ITA,DL,Sassuolo,it Serie A,33,1984,6.7,19,2.84,13,0,2,3,0,1,1,0.15,0,0,0,1,0,0
1560,Federico Mattiello,it ITA,"DF,DL",Bologna,it Serie A,23,1995,14.8,42,2.84,29,10,3,0,0,0,1,0.07,1,0,0,0,0,0
1561,Blaise Matuidi,fr FRA,CC,Juventus,it Serie A,31,1987,26.9,66,2.46,56,0,1,3,4,2,8,0.3,6,0,0,1,1,0
1562,José Mauri,it ITA,CC,Milan,it Serie A,22,1996,2.3,8,3.46,7,0,0,0,0,1,2,0.87,2,0,0,0,0,0
1563,Stephy Mavididi,eng ENG,DL,Juventus,it Serie A,20,1998,0.2,1,4.09,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1564,Konstantinos Mavropanos,gr GRE,DF,Arsenal,eng Premier League,20,1997,1.6,2,1.22,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0
1565,Alfie Mawson,eng ENG,DF,Fulham,eng Premier League,24,1994,12.6,5,0.4,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1566,Philipp Max,de GER,"DF,CC",Augsburg,de Bundesliga,24,1993,28.5,99,3.47,50,36,2,6,4,1,4,0.14,2,1,0,0,0,1
1567,Alexandru Maxim,ro ROU,"CC,DL",Mainz 05,de Bundesliga,28,1990,6.4,41,6.37,27,8,2,2,2,0,2,0.31,2,0,0,0,0,0
1568,Eric Maxim Choupo-Moting,cm CMR,DL,Paris S-G,fr Ligue 1,29,1989,8.9,29,3.25,21,1,4,2,0,1,2,0.22,2,0,0,0,0,0
1569,Borja Mayoral,es ESP,DL,Levante,es La Liga,21,1997,18.0,41,2.28,32,0,1,2,6,0,7,0.39,6,0,0,1,0,0
1570,Róbert Mazáň,sk SVK,DF,Celta Vigo,es La Liga,24,1994,1.0,2,2.0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
1571,Luca Mazzitelli,it ITA,CC,Genoa,it Serie A,22,1995,3.6,7,1.95,6,0,0,0,0,1,0,0.0,0,0,0,0,0,0
1572,Kylian Mbappé,fr FRA,DL,Paris S-G,fr Ligue 1,19,1998,26.0,121,4.65,80,1,17,8,15,0,23,0.88,15,0,2,2,4,0
1573,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,23,1994,22.3,30,1.34,21,6,0,2,0,1,0,0.0,0,0,0,0,0,0
1574,Loïc Mbe Soh,fr FRA,DF,Paris S-G,fr Ligue 1,17,2001,2.0,1,0.5,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
1575,Nolan Mbemba,cg CGO,"CC,DF",Reims,fr Ligue 1,23,1995,4.0,8,2.02,7,0,0,1,0,0,1,0.25,1,0,0,0,0,0
1576,Adama Mbengue,sn SEN,DF,Caen,fr Ligue 1,24,1993,8.2,15,1.82,8,3,1,2,0,1,1,0.12,1,0,0,0,0,0
1577,Isaac Mbenza,be BEL,"DL,CC",Huddersfield,eng Premier League,22,1996,11.0,14,1.28,10,1,0,2,1,0,1,0.09,1,0,0,0,0,0
1578,Stéphane Mbia,cm CMR,"DF,CC",Toulouse,fr Ligue 1,32,1986,5.0,2,0.4,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1579,Kara Mbodji,sn SEN,DF,Nantes,fr Ligue 1,28,1989,5.6,4,0.71,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1580,Jordi Mboula,es ESP,"DL,CC",Monaco,fr Ligue 1,19,1999,3.1,7,2.28,5,0,2,0,0,0,0,0.0,0,0,0,0,0,0
1581,James McArthur,sct SCO,CC,Crystal Palace,eng Premier League,30,1987,34.0,73,2.15,62,2,1,4,4,0,11,0.32,7,1,0,1,2,0
1582,Alex McCarthy,eng ENG,PO,Southampton,eng Premier League,28,1989,25.0,2,0.08,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0
1583,James McCarthy,ie IRL,CC,Everton,eng Premier League,27,1990,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1584,Kevin McDonald,sct SCO,CC,Fulham,eng Premier League,29,1988,9.3,12,1.28,10,2,0,0,0,0,0,0.0,0,0,0,0,0,0
